QuestionID,QuestionKey,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,DataPeriod,DataPeriodId,FileName,Country,District,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
1,coord_subnational_pheoc_ready,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",1,yes,,2025,1,ODK Server,ZAMBIA,Northern,National,ZAMBIA,English,data,3,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
1,coord_subnational_pheoc_ready,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",1,yes,,2025,1,ODK Server,ZAMBIA,Southern,National,ZAMBIA,English,data,3,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
1,coord_subnational_pheoc_ready,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",0,no,,2025,1,ODK Server,ZAMBIA,Western,National,ZAMBIA,English,data,3,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,Il existe des comités de districts qui jouent le rôle de COUSP sans avoir toutes les fonctions et la formation réquise.,Il existe des comités de districts qui jouent le rôle de COUSP sans avoir toutes les fonctions et la formation réquise.,2025,1,ODK Server,CENTRAL AFRICAN REPUBLIC,Bamingui-Bangoran,National,CENTRAL AFRICAN REPUBLIC,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,Equipe d'Intervention Rapide Province,Equipe d'Intervention Rapide Province,2025,1,ODK Server,CHAD,Logone Occidental,National,CHAD,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,Le Démembrement du COUSP est en cours,Le Démembrement du COUSP est en cours,2025,1,ODK Server,CHAD,Ouaddai,National,CHAD,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,Au niveau de la province et des DS le COUSP n'existe pas mais une EIR a été formé en 2023 dans la province de Sila qui nécessite une redynamisation car certains de ses membres sont affectés,Au niveau de la province et des DS le COUSP n'existe pas mais une EIR a été formé en 2023 dans la province de Sila qui nécessite une redynamisation car certains de ses membres sont affectés,2025,1,ODK Server,CHAD,Sila,National,CHAD,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,,,2025,1,ODK Server,REPUBLIC OF CONGO,Brazzaville,National,REPUBLIC OF CONGO,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,"PHEOC not yet establisbed,but training have commernced","PHEOC not yet establisbed,but training have commernced",2025,1,ODK Server,ZAMBIA,Central,National,ZAMBIA,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,,,2025,1,ODK Server,ZAMBIA,Copperbelt,National,ZAMBIA,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,,,2025,1,ODK Server,ZAMBIA,Luapula,National,ZAMBIA,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,"The room for for establishing the PHEOC was identified and assessment done by Zambia National Public Health Institute. The Province still awaits for equipment, logistics and SOPs for the establishment of PHEOC.","The room for for establishing the PHEOC was identified and assessment done by Zambia National Public Health Institute. The Province still awaits for equipment, logistics and SOPs for the establishment of PHEOC.",2025,1,ODK Server,ZAMBIA,Lusaka,National,ZAMBIA,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,The PHEOC/EOC information dissemination platform to other stakeholders weak,The PHEOC/EOC information dissemination platform to other stakeholders weak,2025,1,ODK Server,ZAMBIA,Muchinga,National,ZAMBIA,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,,,2025,1,ODK Server,ZAMBIA,Northern,National,ZAMBIA,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,,,2025,1,ODK Server,ZAMBIA,Southern,National,ZAMBIA,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
2,coord_subnational_pheoc_ready_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood",,"Developed  SOPS,ROLES AND RESPONSIBILITIES,COMMUNICATION TREES but not disseminated","Developed  SOPS,ROLES AND RESPONSIBILITIES,COMMUNICATION TREES but not disseminated",2025,1,ODK Server,ZAMBIA,Western,National,ZAMBIA,English,data,4,"1.1 - Subnational (Province/District/County etc) PHEOC/EOC ready for activation are inplace with required, SOPs, roles and responsibilities, communication trees, etc are updated, disseminated and understood"
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,0,no,,2025,1,ODK Server,CENTRAL AFRICAN REPUBLIC,Bamingui-Bangoran,National,CENTRAL AFRICAN REPUBLIC,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,1,yes,,2025,1,ODK Server,CHAD,Logone Occidental,National,CHAD,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,1,yes,,2025,1,ODK Server,CHAD,Ouaddai,National,CHAD,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,1,yes,,2025,1,ODK Server,CHAD,Sila,National,CHAD,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,0,no,,2025,1,ODK Server,REPUBLIC OF CONGO,Brazzaville,National,REPUBLIC OF CONGO,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,1,yes,,2025,1,ODK Server,ZAMBIA,Central,National,ZAMBIA,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,1,yes,,2025,1,ODK Server,ZAMBIA,Copperbelt,National,ZAMBIA,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,0,no,,2025,1,ODK Server,ZAMBIA,Luapula,National,ZAMBIA,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,1,yes,,2025,1,ODK Server,ZAMBIA,Lusaka,National,ZAMBIA,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,0,no,,2025,1,ODK Server,ZAMBIA,Muchinga,National,ZAMBIA,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,0,no,,2025,1,ODK Server,ZAMBIA,Northern,National,ZAMBIA,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,1,yes,,2025,1,ODK Server,ZAMBIA,Southern,National,ZAMBIA,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
3,coord_multisectoral_members_list,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,0,no,,2025,1,ODK Server,ZAMBIA,Western,National,ZAMBIA,English,data,5,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,Les SOPs des comités de gestion des situations d'urgences n'ontpas intégrées le niveau infranational,Les SOPs des comités de gestion des situations d'urgences n'ontpas intégrées le niveau infranational,2025,1,ODK Server,CENTRAL AFRICAN REPUBLIC,Bamingui-Bangoran,National,CENTRAL AFRICAN REPUBLIC,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,,,2025,1,ODK Server,CHAD,Logone Occidental,National,CHAD,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,le comité est présidé le Gouverneur de la province,le comité est présidé le Gouverneur de la province,2025,1,ODK Server,CHAD,Ouaddai,National,CHAD,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,il existe un groupe de travail existe qui se réunis de façon mensuel et le terme de référence est à clarifier,il existe un groupe de travail existe qui se réunis de façon mensuel et le terme de référence est à clarifier,2025,1,ODK Server,CHAD,Sila,National,CHAD,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,,,2025,1,ODK Server,REPUBLIC OF CONGO,Brazzaville,National,REPUBLIC OF CONGO,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,,,2025,1,ODK Server,ZAMBIA,Central,National,ZAMBIA,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,,,2025,1,ODK Server,ZAMBIA,Copperbelt,National,ZAMBIA,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,There is an Epidemic Preparedness Committee,There is an Epidemic Preparedness Committee,2025,1,ODK Server,ZAMBIA,Luapula,National,ZAMBIA,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,The taskforce is available but not active. The committee is only active during the outbreak and disasters. There currently no terms of reference for the task force. These is need to revamp and strengthen the committee,The taskforce is available but not active. The committee is only active during the outbreak and disasters. There currently no terms of reference for the task force. These is need to revamp and strengthen the committee,2025,1,ODK Server,ZAMBIA,Lusaka,National,ZAMBIA,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,Multisectoral-coordination committees available but have no clear terms of reference,Multisectoral-coordination committees available but have no clear terms of reference,2025,1,ODK Server,ZAMBIA,Muchinga,National,ZAMBIA,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,Pending the PS to nominate and officially appoint,Pending the PS to nominate and officially appoint,2025,1,ODK Server,ZAMBIA,Northern,National,ZAMBIA,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,,,2025,1,ODK Server,ZAMBIA,Southern,National,ZAMBIA,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
4,coord_multisectoral_members_list_comment,English,01. Coordination,01. COORD,0,10,0.083333,0.000000,0.0000,01. Coordination,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference,,,,2025,1,ODK Server,ZAMBIA,Western,National,ZAMBIA,English,data,6,1.2 - Members of the subnational multisectoral coordination committee (or task force) are listed with clear terms of reference
5,coord_cholera_focal_points,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas,0,no,,2025,1,ODK Server,CENTRAL AFRICAN REPUBLIC,Bamingui-Bangoran,National,CENTRAL AFRICAN REPUBLIC,English,data,7,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas
5,coord_cholera_focal_points,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas,1,yes,,2025,1,ODK Server,CHAD,Logone Occidental,National,CHAD,English,data,7,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas
5,coord_cholera_focal_points,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas,1,yes,,2025,1,ODK Server,CHAD,Ouaddai,National,CHAD,English,data,7,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas
5,coord_cholera_focal_points,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas,0,no,,2025,1,ODK Server,CHAD,Sila,National,CHAD,English,data,7,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas
5,coord_cholera_focal_points,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas,1,yes,,2025,1,ODK Server,REPUBLIC OF CONGO,Brazzaville,National,REPUBLIC OF CONGO,English,data,7,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas
5,coord_cholera_focal_points,English,01. Coordination,01. COORD,1,10,0.083333,1.428571,0.1429,01. Coordination,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas,0,no,,2025,1,ODK Server,ZAMBIA,Central,National,ZAMBIA,English,data,7,1.3 - The region/province/district/county area  has appointed Cholera focal points (at subnational)  with clear terms of reference in all hotspots and high risk areas
