QuestionID,QuestionKey,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,DataPeriod,DataPeriodId,FileName,Country,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,1,yes,,2025-S1,1,ODK Server,niger,National,niger,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,0,no,,2025-S1,1,ODK Server,senegal,National,senegal,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,0,no,,2025-S1,1,ODK Server,sierra_leone,National,sierra_leone,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,0,no,,2025-S1,1,ODK Server,tanzania,National,tanzania,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,1,yes,,2025-S1,1,ODK Server,togo,National,togo,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,1,yes,,2025-S1,1,ODK Server,uganda,National,uganda,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,0,no,,2024-S2,2,ODK Server,angola,National,angola,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,1,yes,,2024-S2,2,ODK Server,burkina_faso,National,burkina_faso,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,0,no,,2024-S2,2,ODK Server,cameroon,National,cameroon,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,0,no,,2024-S2,2,ODK Server,congo,National,congo,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,1,yes,,2024-S2,2,ODK Server,Cote d'Ivoire,National,Cote d'Ivoire,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,0,no,,2024-S2,2,ODK Server,ethiopia,National,ethiopia,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,1,yes,,2024-S2,2,ODK Server,niger,National,niger,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,0,no,,2024-S2,2,ODK Server,senegal,National,senegal,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
1,men_national_plan,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework,0,no,,2024-S2,2,ODK Server,South Africa,National,South Africa,English,data,1,Existence of a budgeted national plan to defeat meningitis by 2030 with a monitoring and evaluation framework
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2025-S1,1,ODK Server,burkina_faso,National,burkina_faso,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2025-S1,1,ODK Server,congo,National,congo,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2025-S1,1,ODK Server,Cote d'Ivoire,National,Cote d'Ivoire,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2025-S1,1,ODK Server,ghana,National,ghana,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2025-S1,1,ODK Server,guinea,National,guinea,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2025-S1,1,ODK Server,kenya,National,kenya,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2025-S1,1,ODK Server,liberia,National,liberia,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2025-S1,1,ODK Server,malawi,National,malawi,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2025-S1,1,ODK Server,mali,National,mali,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2025-S1,1,ODK Server,mauritania,National,mauritania,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2025-S1,1,ODK Server,niger,National,niger,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2025-S1,1,ODK Server,senegal,National,senegal,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2025-S1,1,ODK Server,sierra_leone,National,sierra_leone,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2025-S1,1,ODK Server,tanzania,National,tanzania,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2025-S1,1,ODK Server,togo,National,togo,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2025-S1,1,ODK Server,uganda,National,uganda,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2024-S2,2,ODK Server,angola,National,angola,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2024-S2,2,ODK Server,burkina_faso,National,burkina_faso,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2024-S2,2,ODK Server,cameroon,National,cameroon,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2024-S2,2,ODK Server,congo,National,congo,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2024-S2,2,ODK Server,Cote d'Ivoire,National,Cote d'Ivoire,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2024-S2,2,ODK Server,ethiopia,National,ethiopia,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,1,yes,,2024-S2,2,ODK Server,niger,National,niger,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2024-S2,2,ODK Server,senegal,National,senegal,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
2,men_risk_comm_engag,English,01 - Advocacy and engagement,01 - Advocacy,1,10,0.250000,5.000000,0.5000,01 - Advocacy and engagement,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030,0,no,,2024-S2,2,ODK Server,South Africa,National,South Africa,English,data,2,Meningitis risk communication and community engagement strategy/plan incorporated into the national plan to defeat meningitis by 2030
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,burkina_faso,National,burkina_faso,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,0,no,,2025-S1,1,ODK Server,congo,National,congo,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,Cote d'Ivoire,National,Cote d'Ivoire,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,ghana,National,ghana,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,guinea,National,guinea,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,kenya,National,kenya,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,0,no,,2025-S1,1,ODK Server,liberia,National,liberia,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,0,no,,2025-S1,1,ODK Server,malawi,National,malawi,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,mali,National,mali,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,0,no,,2025-S1,1,ODK Server,mauritania,National,mauritania,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,niger,National,niger,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,senegal,National,senegal,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,0,no,,2025-S1,1,ODK Server,sierra_leone,National,sierra_leone,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,0,no,,2025-S1,1,ODK Server,tanzania,National,tanzania,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,togo,National,togo,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2025-S1,1,ODK Server,uganda,National,uganda,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,0,no,,2024-S2,2,ODK Server,angola,National,angola,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2024-S2,2,ODK Server,burkina_faso,National,burkina_faso,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2024-S2,2,ODK Server,cameroon,National,cameroon,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,0,no,,2024-S2,2,ODK Server,congo,National,congo,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2024-S2,2,ODK Server,Cote d'Ivoire,National,Cote d'Ivoire,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,0,no,,2024-S2,2,ODK Server,ethiopia,National,ethiopia,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
3,men_mass_vacc_mena,English,02 - Prevention and epidemic control,02 - Prevention,1,10,0.250000,1.428571,0.1429,02 - Prevention and epidemic control,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign,1,yes,,2024-S2,2,ODK Server,niger,National,niger,English,data,3,Introduction of meningitis A conjugate vaccine (MenAfriVac) through mass vaccination campaign
