QuestionID,QuestionKey,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,DataPeriod,DataPeriodId,FileName,Country,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
3,dem_comments,English,Comment,Comment,0,0.0000,0.000000,0.0000,0.0000,Comment,Comment,"the Cyclone will have an entry point, and will affect 3 or more provinces.",,"01 - Demographics:the Cyclone will have an entry point, and will affect 3 or more provinces.",2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,3,Comment
3,dem_comments,English,Comment,Comment,0,0.0000,0.000000,0.0000,0.0000,Comment,Comment,0,,01 - Demographics:n/a,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,3,Comment
4,ews_system_emergency,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,Weather Early Warning System is strongly linked to both the designated emergency coordination for the Govt and the health system,1,Yes,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,4,Weather Early Warning System is strongly linked to both the designated emergency coordination for the Govt and the health system
4,ews_system_emergency,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,Weather Early Warning System is strongly linked to both the designated emergency coordination for the Govt and the health system,1,Yes,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,4,Weather Early Warning System is strongly linked to both the designated emergency coordination for the Govt and the health system
4,ews_system_emergency,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,Weather Early Warning System is strongly linked to both the designated emergency coordination for the Govt and the health system,1,Yes,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,4,Weather Early Warning System is strongly linked to both the designated emergency coordination for the Govt and the health system
4,ews_system_emergency,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,Weather Early Warning System is strongly linked to both the designated emergency coordination for the Govt and the health system,1,Yes,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,4,Weather Early Warning System is strongly linked to both the designated emergency coordination for the Govt and the health system
5,ews_surveillance_functionality,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Surveillance System has been fully described/mapped including how information flows, IDSR and functionality, inputs, role of private facilities, and recommendations if external support will be needed in a flood event",0.5,In-Process,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,5,"Surveillance System has been fully described/mapped including how information flows, IDSR and functionality, inputs, role of private facilities, and recommendations if external support will be needed in a flood event"
5,ews_surveillance_functionality,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Surveillance System has been fully described/mapped including how information flows, IDSR and functionality, inputs, role of private facilities, and recommendations if external support will be needed in a flood event",0.5,In-Process,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,5,"Surveillance System has been fully described/mapped including how information flows, IDSR and functionality, inputs, role of private facilities, and recommendations if external support will be needed in a flood event"
5,ews_surveillance_functionality,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Surveillance System has been fully described/mapped including how information flows, IDSR and functionality, inputs, role of private facilities, and recommendations if external support will be needed in a flood event",0.5,In-Process,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,5,"Surveillance System has been fully described/mapped including how information flows, IDSR and functionality, inputs, role of private facilities, and recommendations if external support will be needed in a flood event"
5,ews_surveillance_functionality,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Surveillance System has been fully described/mapped including how information flows, IDSR and functionality, inputs, role of private facilities, and recommendations if external support will be needed in a flood event",1,Yes,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,5,"Surveillance System has been fully described/mapped including how information flows, IDSR and functionality, inputs, role of private facilities, and recommendations if external support will be needed in a flood event"
7,ews_collection_analysis,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"The country has SOPs [informed by local context] for sample collection, transportation of samples and analysis during both non-emergency and emergency situations that have been disseminated to HFs",0.5,In-Process,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,7,"The country has SOPs [informed by local context] for sample collection, transportation of samples and analysis during both non-emergency and emergency situations that have been disseminated to HFs"
7,ews_collection_analysis,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"The country has SOPs [informed by local context] for sample collection, transportation of samples and analysis during both non-emergency and emergency situations that have been disseminated to HFs",1,Yes,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,7,"The country has SOPs [informed by local context] for sample collection, transportation of samples and analysis during both non-emergency and emergency situations that have been disseminated to HFs"
7,ews_collection_analysis,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"The country has SOPs [informed by local context] for sample collection, transportation of samples and analysis during both non-emergency and emergency situations that have been disseminated to HFs",1,Yes,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,7,"The country has SOPs [informed by local context] for sample collection, transportation of samples and analysis during both non-emergency and emergency situations that have been disseminated to HFs"
7,ews_collection_analysis,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"The country has SOPs [informed by local context] for sample collection, transportation of samples and analysis during both non-emergency and emergency situations that have been disseminated to HFs",1,Yes,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,7,"The country has SOPs [informed by local context] for sample collection, transportation of samples and analysis during both non-emergency and emergency situations that have been disseminated to HFs"
8,ews_trained_transportation,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Sufficient lab staff are trained on sample collection, transportation of samples, and testing for cyclone-associated risks (including cholera)",0.5,In-Process,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,8,"Sufficient lab staff are trained on sample collection, transportation of samples, and testing for cyclone-associated risks (including cholera)"
8,ews_trained_transportation,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Sufficient lab staff are trained on sample collection, transportation of samples, and testing for cyclone-associated risks (including cholera)",1,Yes,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,8,"Sufficient lab staff are trained on sample collection, transportation of samples, and testing for cyclone-associated risks (including cholera)"
8,ews_trained_transportation,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Sufficient lab staff are trained on sample collection, transportation of samples, and testing for cyclone-associated risks (including cholera)",1,Yes,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,8,"Sufficient lab staff are trained on sample collection, transportation of samples, and testing for cyclone-associated risks (including cholera)"
8,ews_trained_transportation,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Sufficient lab staff are trained on sample collection, transportation of samples, and testing for cyclone-associated risks (including cholera)",0.5,In-Process,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,8,"Sufficient lab staff are trained on sample collection, transportation of samples, and testing for cyclone-associated risks (including cholera)"
9,ews_case_risks,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Case definitions and SOPs for associated cyclone risks (i.e. cholera, typhoid, etc.) are posted and well-understood by HF personnel in at-risk areas",0.5,In-Process,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,9,"Case definitions and SOPs for associated cyclone risks (i.e. cholera, typhoid, etc.) are posted and well-understood by HF personnel in at-risk areas"
9,ews_case_risks,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Case definitions and SOPs for associated cyclone risks (i.e. cholera, typhoid, etc.) are posted and well-understood by HF personnel in at-risk areas",1,Yes,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,9,"Case definitions and SOPs for associated cyclone risks (i.e. cholera, typhoid, etc.) are posted and well-understood by HF personnel in at-risk areas"
9,ews_case_risks,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Case definitions and SOPs for associated cyclone risks (i.e. cholera, typhoid, etc.) are posted and well-understood by HF personnel in at-risk areas",1,Yes,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,9,"Case definitions and SOPs for associated cyclone risks (i.e. cholera, typhoid, etc.) are posted and well-understood by HF personnel in at-risk areas"
9,ews_case_risks,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Case definitions and SOPs for associated cyclone risks (i.e. cholera, typhoid, etc.) are posted and well-understood by HF personnel in at-risk areas",0.5,In-Process,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,9,"Case definitions and SOPs for associated cyclone risks (i.e. cholera, typhoid, etc.) are posted and well-understood by HF personnel in at-risk areas"
10,ews_reporting_information,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Appropriate Staff in health system are well-trained on surveillance, reporting and information management of cyclone-associated risks at all levels (i.e. cholera, water-borne diseases, trauma, etc.)",0.5,In-Process,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,10,"Appropriate Staff in health system are well-trained on surveillance, reporting and information management of cyclone-associated risks at all levels (i.e. cholera, water-borne diseases, trauma, etc.)"
10,ews_reporting_information,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Appropriate Staff in health system are well-trained on surveillance, reporting and information management of cyclone-associated risks at all levels (i.e. cholera, water-borne diseases, trauma, etc.)",0.5,In-Process,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,10,"Appropriate Staff in health system are well-trained on surveillance, reporting and information management of cyclone-associated risks at all levels (i.e. cholera, water-borne diseases, trauma, etc.)"
10,ews_reporting_information,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Appropriate Staff in health system are well-trained on surveillance, reporting and information management of cyclone-associated risks at all levels (i.e. cholera, water-borne diseases, trauma, etc.)",0,No,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,10,"Appropriate Staff in health system are well-trained on surveillance, reporting and information management of cyclone-associated risks at all levels (i.e. cholera, water-borne diseases, trauma, etc.)"
10,ews_reporting_information,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,"Appropriate Staff in health system are well-trained on surveillance, reporting and information management of cyclone-associated risks at all levels (i.e. cholera, water-borne diseases, trauma, etc.)",0.5,In-Process,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,10,"Appropriate Staff in health system are well-trained on surveillance, reporting and information management of cyclone-associated risks at all levels (i.e. cholera, water-borne diseases, trauma, etc.)"
11,ews_stock_tools,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,HFs have sufficient stock and reserve stock of necessary lab tests and surveillance tools available to prevent any disruption to activities during cyclone and post-cyclone,0.5,In-Process,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,11,HFs have sufficient stock and reserve stock of necessary lab tests and surveillance tools available to prevent any disruption to activities during cyclone and post-cyclone
11,ews_stock_tools,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,HFs have sufficient stock and reserve stock of necessary lab tests and surveillance tools available to prevent any disruption to activities during cyclone and post-cyclone,0.5,In-Process,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,11,HFs have sufficient stock and reserve stock of necessary lab tests and surveillance tools available to prevent any disruption to activities during cyclone and post-cyclone
11,ews_stock_tools,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,HFs have sufficient stock and reserve stock of necessary lab tests and surveillance tools available to prevent any disruption to activities during cyclone and post-cyclone,0,No,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,11,HFs have sufficient stock and reserve stock of necessary lab tests and surveillance tools available to prevent any disruption to activities during cyclone and post-cyclone
11,ews_stock_tools,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,HFs have sufficient stock and reserve stock of necessary lab tests and surveillance tools available to prevent any disruption to activities during cyclone and post-cyclone,0,No,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,11,HFs have sufficient stock and reserve stock of necessary lab tests and surveillance tools available to prevent any disruption to activities during cyclone and post-cyclone
12,ews_facility_surveillance,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,Facility surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge,0.5,In-Process,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,12,Facility surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge
12,ews_facility_surveillance,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,Facility surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge,0,No,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,12,Facility surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge
12,ews_facility_surveillance,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,Facility surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge,1,Yes,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,12,Facility surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge
12,ews_facility_surveillance,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.083333,0.9091,0.0909,02 - Early Warnings and Surveillance,Facility surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge,0,No,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,12,Facility surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge
13,ews_number_structures,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of health facilities with community-based surveillance structures or rumor reporting in place,,n/a,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,13,Number of health facilities with community-based surveillance structures or rumor reporting in place
13,ews_number_structures,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of health facilities with community-based surveillance structures or rumor reporting in place,,n/a,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,13,Number of health facilities with community-based surveillance structures or rumor reporting in place
13,ews_number_structures,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of health facilities with community-based surveillance structures or rumor reporting in place,,100,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,13,Number of health facilities with community-based surveillance structures or rumor reporting in place
13,ews_number_structures,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of health facilities with community-based surveillance structures or rumor reporting in place,,438,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,13,Number of health facilities with community-based surveillance structures or rumor reporting in place
14,ews_chw_active_community,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of active community health workers/volunteers per high risk communities,,n/a,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,14,Number of active community health workers/volunteers per high risk communities
14,ews_chw_active_community,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of active community health workers/volunteers per high risk communities,,n/a,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,14,Number of active community health workers/volunteers per high risk communities
14,ews_chw_active_community,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of active community health workers/volunteers per high risk communities,,33,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,14,Number of active community health workers/volunteers per high risk communities
14,ews_chw_active_community,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of active community health workers/volunteers per high risk communities,,n/a,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,14,Number of active community health workers/volunteers per high risk communities
15,ews_chw_trained_prevention,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,"Number of active community health workers/volunteers well- trained on community-based prevention, detection, reporting, referral of key hazards and events and initial assessment",,n/a,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,15,"Number of active community health workers/volunteers well- trained on community-based prevention, detection, reporting, referral of key hazards and events and initial assessment"
15,ews_chw_trained_prevention,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,"Number of active community health workers/volunteers well- trained on community-based prevention, detection, reporting, referral of key hazards and events and initial assessment",,n/a,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,15,"Number of active community health workers/volunteers well- trained on community-based prevention, detection, reporting, referral of key hazards and events and initial assessment"
15,ews_chw_trained_prevention,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,"Number of active community health workers/volunteers well- trained on community-based prevention, detection, reporting, referral of key hazards and events and initial assessment",,52,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,15,"Number of active community health workers/volunteers well- trained on community-based prevention, detection, reporting, referral of key hazards and events and initial assessment"
15,ews_chw_trained_prevention,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,"Number of active community health workers/volunteers well- trained on community-based prevention, detection, reporting, referral of key hazards and events and initial assessment",,n/a,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,15,"Number of active community health workers/volunteers well- trained on community-based prevention, detection, reporting, referral of key hazards and events and initial assessment"
16,ews_health_conduct,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of community health volunteers well-equipped to conduct community-based surveillance,,n/a,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,16,Number of community health volunteers well-equipped to conduct community-based surveillance
16,ews_health_conduct,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of community health volunteers well-equipped to conduct community-based surveillance,,n/a,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,16,Number of community health volunteers well-equipped to conduct community-based surveillance
16,ews_health_conduct,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of community health volunteers well-equipped to conduct community-based surveillance,,0,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,16,Number of community health volunteers well-equipped to conduct community-based surveillance
16,ews_health_conduct,English,02 - Early Warnings and Surveillance,02 - EWaS,0,0.0000,0.000000,0.0000,0.0000,02 - Early Warnings and Surveillance,Number of community health volunteers well-equipped to conduct community-based surveillance,,n/a,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,16,Number of community health volunteers well-equipped to conduct community-based surveillance
17,ews_districts_reporting,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.000000,0.9091,0.0909,02 - Early Warnings and Surveillance,Key persons/informants are identified in at-risk districts for information reporting,1,Yes,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,17,Key persons/informants are identified in at-risk districts for information reporting
17,ews_districts_reporting,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.000000,0.9091,0.0909,02 - Early Warnings and Surveillance,Key persons/informants are identified in at-risk districts for information reporting,0,No,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,17,Key persons/informants are identified in at-risk districts for information reporting
17,ews_districts_reporting,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.000000,0.9091,0.0909,02 - Early Warnings and Surveillance,Key persons/informants are identified in at-risk districts for information reporting,1,Yes,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,17,Key persons/informants are identified in at-risk districts for information reporting
17,ews_districts_reporting,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.000000,0.9091,0.0909,02 - Early Warnings and Surveillance,Key persons/informants are identified in at-risk districts for information reporting,1,Yes,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,17,Key persons/informants are identified in at-risk districts for information reporting
18,ews_community_reporting,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.000000,0.9091,0.0909,02 - Early Warnings and Surveillance,Community surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge,0.5,In-Process,,2023-Q1,1,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,18,Community surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge
18,ews_community_reporting,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.000000,0.9091,0.0909,02 - Early Warnings and Surveillance,Community surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge,0,No,,2023-Q1,1,ODK Server,MALAWI,National,MALAWI,English,data,18,Community surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge
18,ews_community_reporting,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.000000,0.9091,0.0909,02 - Early Warnings and Surveillance,Community surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge,0,No,,2023-Q1,1,ODK Server,Mozambique,National,Mozambique,English,data,18,Community surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge
18,ews_community_reporting,English,02 - Early Warnings and Surveillance,02 - EWaS,1,10.0000,0.000000,0.9091,0.0909,02 - Early Warnings and Surveillance,Community surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge,1,Yes,,2023-Q1,1,ODK Server,ZIMBABWE,National,ZIMBABWE,English,data,18,Community surveillance system has contingency planning for maintaining surveillance reporting post-cyclone and/or storm surge
