QuestionID,QuestionKey,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,FileName,Country,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
1,coord_national_taskforce,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,Multi-sectoral Taskforce/IMS are activated at the national and regions/counties/districts,0,no,,ODK Server,ZANZIBAR,National,ZANZIBAR,English,data,1,Multi-sectoral Taskforce/IMS are activated at the national and regions/counties/districts
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,BURKINA FASO,National,BURKINA FASO,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,CAMEROON,National,CAMEROON,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,CENTRAL AFRICAN REPUBLIC,National,CENTRAL AFRICAN REPUBLIC,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,CHAD,National,CHAD,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,COMOROS,National,COMOROS,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0.5,in progress,,ODK Server,COTE D'IVOIRE,National,COTE D'IVOIRE,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,EQUATORIAL GUINEA,National,EQUATORIAL GUINEA,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,ERITREA,National,ERITREA,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,ESWATINI,National,ESWATINI,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0.5,in progress,,ODK Server,Kenya,National,Kenya,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,LIBERIA,National,LIBERIA,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,MALAWI,National,MALAWI,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,MALI,National,MALI,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,MAURITIUS,National,MAURITIUS,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,Mozambique,National,Mozambique,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,NAMIBIA,National,NAMIBIA,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,NIGER,National,NIGER,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,NIGERIA,National,NIGERIA,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,REPUBLIC OF CONGO,National,REPUBLIC OF CONGO,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,Rwanda,National,Rwanda,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,SENEGAL,National,SENEGAL,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0.5,in progress,,ODK Server,SEYCHELLES,National,SEYCHELLES,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0.5,in progress,,ODK Server,SOUTH AFRICA,National,SOUTH AFRICA,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0,no,,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,TANZANIA,National,TANZANIA,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",0.5,in progress,,ODK Server,Togo,National,Togo,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,Uganda,National,Uganda,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
2,coord_taskforce_tors,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed",1,yes,,ODK Server,ZANZIBAR,National,ZANZIBAR,English,data,3,"Clear ToRs for the Taskforce/IMS and Organogram (for strategic, operational, tactical levels) are developed"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",1,yes,,ODK Server,BURKINA FASO,National,BURKINA FASO,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0,no,,ODK Server,CAMEROON,National,CAMEROON,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0.5,in progress,,ODK Server,CENTRAL AFRICAN REPUBLIC,National,CENTRAL AFRICAN REPUBLIC,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",1,yes,,ODK Server,CHAD,National,CHAD,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0,no,,ODK Server,COMOROS,National,COMOROS,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",1,yes,,ODK Server,COTE D'IVOIRE,National,COTE D'IVOIRE,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0.5,in progress,,ODK Server,EQUATORIAL GUINEA,National,EQUATORIAL GUINEA,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",1,yes,,ODK Server,ERITREA,National,ERITREA,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",1,yes,,ODK Server,ESWATINI,National,ESWATINI,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0,no,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0,no,,ODK Server,Kenya,National,Kenya,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0.5,in progress,,ODK Server,LIBERIA,National,LIBERIA,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0,no,,ODK Server,MADAGASCAR,National,MADAGASCAR,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0,no,,ODK Server,MALAWI,National,MALAWI,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",1,yes,,ODK Server,MALI,National,MALI,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0,no,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",1,yes,,ODK Server,MAURITIUS,National,MAURITIUS,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",1,yes,,ODK Server,Mozambique,National,Mozambique,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
3,coord_guidelines_sops,English,01 - Coordination,01 - COORD,1,10,0.111111,1.111111,0.1111,01 - Coordination,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use",0,no,,ODK Server,NAMIBIA,National,NAMIBIA,English,data,5,"Guidelines/SOPs for operations of the strategic, operational, tactical levels are adapted and in use"
